,train,test,parameters
0,0.7813067150635209,0.8047619047619048,"[30, 237, 'uniform', 'kd_tree', 'euclidean']"
1,0.8125226860254084,0.8333333333333333,"[31, 287, 'uniform', 'brute', 'manhattan']"
2,1.0,0.8628571428571428,"[1, 300, 'distance', 'auto', 'chebyshev']"
3,0.7083484573502722,0.7085714285714286,"[50, 1, 'uniform', 'ball_tree', 'euclidean']"
4,1.0,0.7085714285714286,"[50, 1, 'distance', 'auto', 'chebyshev']"
5,1.0,0.862857142857143,"[1, 300, 'uniform', 'ball_tree', 'euclidean']"
6,1.0,0.7085714285714286,"[50, 1, 'distance', 'ball_tree', 'euclidean']"
7,1.0,0.8628571428571428,"[1, 300, 'uniform', 'auto', 'chebyshev']"
8,1.0,0.8628571428571428,"[1, 300, 'uniform', 'auto', 'chebyshev']"
9,1.0,0.7085714285714286,"[50, 1, 'distance', 'ball_tree', 'euclidean']"
10,1.0,0.8628571428571428,"[1, 1, 'uniform', 'auto', 'chebyshev']"
11,1.0,0.7085714285714286,"[50, 300, 'distance', 'ball_tree', 'euclidean']"
12,1.0,0.8628571428571428,"[1, 1, 'distance', 'auto', 'chebyshev']"
13,0.7083484573502722,0.7085714285714286,"[50, 300, 'uniform', 'ball_tree', 'euclidean']"
14,0.7083484573502722,0.7085714285714286,"[50, 300, 'uniform', 'auto', 'euclidean']"
15,1.0,0.8361904761904763,"[1, 1, 'distance', 'ball_tree', 'chebyshev']"
16,1.0,0.862857142857143,"[1, 300, 'uniform', 'auto', 'euclidean']"
17,1.0,0.7085714285714286,"[50, 1, 'distance', 'ball_tree', 'chebyshev']"
18,1.0,0.8628571428571428,"[1, 300, 'distance', 'ball_tree', 'chebyshev']"
19,0.7083484573502722,0.7085714285714286,"[50, 1, 'uniform', 'auto', 'euclidean']"
20,1.0,0.7085714285714286,"[50, 300, 'distance', 'auto', 'euclidean']"
21,1.0,0.8361904761904763,"[1, 1, 'uniform', 'ball_tree', 'chebyshev']"
22,0.7083484573502722,0.7085714285714286,"[50, 300, 'uniform', 'auto', 'euclidean']"
23,1.0,0.8361904761904763,"[1, 1, 'distance', 'ball_tree', 'chebyshev']"
24,1.0,0.862857142857143,"[1, 1, 'uniform', 'ball_tree', 'euclidean']"
25,1.0,0.7085714285714286,"[50, 300, 'distance', 'auto', 'chebyshev']"
26,1.0,0.8361904761904763,"[1, 1, 'distance', 'ball_tree', 'chebyshev']"
27,0.7083484573502722,0.7085714285714286,"[50, 300, 'uniform', 'auto', 'euclidean']"
28,0.7083484573502722,0.7085714285714286,"[50, 300, 'uniform', 'auto', 'euclidean']"
29,1.0,0.8361904761904763,"[1, 1, 'distance', 'ball_tree', 'chebyshev']"
30,0.7083484573502722,0.7085714285714286,"[50, 300, 'uniform', 'ball_tree', 'euclidean']"
31,1.0,0.8628571428571428,"[1, 1, 'distance', 'auto', 'chebyshev']"
32,1.0,0.862857142857143,"[1, 1, 'distance', 'ball_tree', 'euclidean']"
33,0.7083484573502722,0.7085714285714286,"[50, 300, 'uniform', 'auto', 'chebyshev']"
34,1.0,0.862857142857143,"[1, 1, 'distance', 'ball_tree', 'euclidean']"
35,0.7083484573502722,0.7085714285714286,"[50, 300, 'uniform', 'auto', 'chebyshev']"
36,0.7083484573502722,0.7085714285714286,"[50, 300, 'uniform', 'auto', 'chebyshev']"
37,1.0,0.862857142857143,"[1, 1, 'distance', 'ball_tree', 'euclidean']"
38,1.0,0.7085714285714286,"[50, 300, 'distance', 'ball_tree', 'chebyshev']"
39,1.0,0.862857142857143,"[1, 1, 'uniform', 'auto', 'euclidean']"
40,1.0,0.862857142857143,"[1, 1, 'uniform', 'ball_tree', 'euclidean']"
41,1.0,0.7085714285714286,"[50, 300, 'distance', 'auto', 'chebyshev']"
42,1.0,0.862857142857143,"[1, 300, 'uniform', 'auto', 'euclidean']"
43,1.0,0.7085714285714286,"[50, 1, 'distance', 'ball_tree', 'chebyshev']"
44,1.0,0.8628571428571428,"[1, 300, 'distance', 'auto', 'chebyshev']"
45,0.7083484573502722,0.7085714285714286,"[50, 1, 'uniform', 'ball_tree', 'euclidean']"
46,0.7083484573502722,0.7085714285714286,"[50, 1, 'uniform', 'ball_tree', 'euclidean']"
47,1.0,0.8628571428571428,"[1, 300, 'distance', 'auto', 'chebyshev']"
48,1.0,0.862857142857143,"[1, 1, 'uniform', 'ball_tree', 'euclidean']"
49,1.0,0.7085714285714286,"[50, 300, 'distance', 'auto', 'chebyshev']"
50,1.0,0.862857142857143,"[1, 1, 'distance', 'ball_tree', 'euclidean']"
51,0.7083484573502722,0.7085714285714286,"[50, 300, 'uniform', 'auto', 'chebyshev']"
52,0.7083484573502722,0.7085714285714286,"[50, 1, 'uniform', 'ball_tree', 'chebyshev']"
53,1.0,0.862857142857143,"[1, 300, 'distance', 'auto', 'euclidean']"
54,0.7083484573502722,0.7085714285714286,"[50, 300, 'uniform', 'auto', 'euclidean']"
55,1.0,0.8361904761904763,"[1, 1, 'distance', 'ball_tree', 'chebyshev']"
56,1.0,0.7085714285714286,"[50, 1, 'distance', 'ball_tree', 'euclidean']"
57,1.0,0.8628571428571428,"[1, 300, 'uniform', 'auto', 'chebyshev']"
58,1.0,0.862857142857143,"[1, 1, 'distance', 'ball_tree', 'euclidean']"
59,0.7083484573502722,0.7085714285714286,"[50, 300, 'uniform', 'auto', 'chebyshev']"
