,train,test,parameters
0,1.0,0.7275776397515529,"[41, 116, 'distance', 'auto', 'euclidean']"
1,0.7607501280081925,0.7448447204968944,"[50, 185, 'uniform', 'brute', 'manhattan']"
2,1.0,0.7304761904761905,"[50, 1, 'distance', 'ball_tree', 'chebyshev']"
3,1.0,0.7393788819875776,"[1, 300, 'uniform', 'auto', 'euclidean']"
4,1.0,0.7165217391304347,"[1, 300, 'uniform', 'auto', 'chebyshev']"
5,1.0,0.72472049689441,"[50, 1, 'distance', 'ball_tree', 'euclidean']"
6,1.0,0.7393788819875776,"[1, 1, 'distance', 'ball_tree', 'euclidean']"
7,0.7363876088069636,0.7304761904761905,"[50, 300, 'uniform', 'auto', 'chebyshev']"
8,1.0,0.72472049689441,"[50, 1, 'distance', 'ball_tree', 'euclidean']"
9,1.0,0.7165217391304347,"[1, 300, 'uniform', 'auto', 'chebyshev']"
10,1.0,0.7393788819875776,"[1, 300, 'distance', 'ball_tree', 'euclidean']"
11,0.7363876088069636,0.7304761904761905,"[50, 1, 'uniform', 'auto', 'chebyshev']"
12,1.0,0.7165217391304347,"[1, 300, 'distance', 'ball_tree', 'chebyshev']"
13,0.7270711725550436,0.7218633540372672,"[50, 1, 'uniform', 'auto', 'euclidean']"
14,1.0,0.7393788819875776,"[1, 1, 'uniform', 'auto', 'euclidean']"
15,1.0,0.7304761904761905,"[50, 300, 'distance', 'ball_tree', 'chebyshev']"
16,0.7270711725550436,0.7218633540372672,"[50, 1, 'uniform', 'auto', 'euclidean']"
17,1.0,0.7165217391304347,"[1, 300, 'distance', 'ball_tree', 'chebyshev']"
18,1.0,0.72472049689441,"[50, 300, 'distance', 'ball_tree', 'euclidean']"
19,1.0,0.7165217391304347,"[1, 1, 'uniform', 'auto', 'chebyshev']"
20,1.0,0.7393788819875776,"[1, 1, 'uniform', 'auto', 'euclidean']"
21,1.0,0.7304761904761905,"[50, 300, 'distance', 'ball_tree', 'chebyshev']"
22,1.0,0.7165217391304347,"[1, 1, 'uniform', 'auto', 'chebyshev']"
23,1.0,0.72472049689441,"[50, 300, 'distance', 'ball_tree', 'euclidean']"
24,1.0,0.7393788819875776,"[1, 300, 'distance', 'auto', 'euclidean']"
25,0.7378213005632361,0.7304761904761905,"[50, 1, 'uniform', 'ball_tree', 'chebyshev']"
26,1.0,0.72472049689441,"[50, 300, 'distance', 'ball_tree', 'euclidean']"
27,1.0,0.7165217391304347,"[1, 1, 'uniform', 'auto', 'chebyshev']"
28,1.0,0.7393788819875776,"[1, 1, 'distance', 'ball_tree', 'euclidean']"
29,0.7363876088069636,0.7304761904761905,"[50, 300, 'uniform', 'auto', 'chebyshev']"
30,1.0,0.7165217391304347,"[1, 1, 'uniform', 'auto', 'chebyshev']"
31,1.0,0.72472049689441,"[50, 300, 'distance', 'ball_tree', 'euclidean']"
32,1.0,0.7393788819875776,"[1, 1, 'distance', 'ball_tree', 'euclidean']"
33,0.7363876088069636,0.7304761904761905,"[50, 300, 'uniform', 'auto', 'chebyshev']"
34,1.0,0.72472049689441,"[50, 300, 'distance', 'ball_tree', 'euclidean']"
35,1.0,0.7165217391304347,"[1, 1, 'uniform', 'auto', 'chebyshev']"
36,1.0,0.7393788819875776,"[1, 1, 'distance', 'ball_tree', 'euclidean']"
37,0.7363876088069636,0.7304761904761905,"[50, 300, 'uniform', 'auto', 'chebyshev']"
38,1.0,0.7165217391304347,"[1, 1, 'uniform', 'auto', 'chebyshev']"
39,1.0,0.72472049689441,"[50, 300, 'distance', 'ball_tree', 'euclidean']"
40,1.0,0.7393788819875776,"[1, 1, 'uniform', 'ball_tree', 'euclidean']"
41,1.0,0.7304761904761905,"[50, 300, 'distance', 'auto', 'chebyshev']"
42,1.0,0.7393788819875776,"[1, 1, 'distance', 'ball_tree', 'euclidean']"
43,0.7363876088069636,0.7304761904761905,"[50, 300, 'uniform', 'auto', 'chebyshev']"
44,1.0,0.7393788819875776,"[1, 300, 'uniform', 'ball_tree', 'euclidean']"
45,1.0,0.7304761904761905,"[50, 1, 'distance', 'auto', 'chebyshev']"
46,1.0,0.7165217391304347,"[1, 300, 'uniform', 'ball_tree', 'chebyshev']"
47,1.0,0.72472049689441,"[50, 1, 'distance', 'auto', 'euclidean']"
48,1.0,0.7393788819875776,"[1, 1, 'uniform', 'ball_tree', 'euclidean']"
49,1.0,0.7304761904761905,"[50, 300, 'distance', 'auto', 'chebyshev']"
50,1.0,0.7393788819875776,"[1, 1, 'uniform', 'auto', 'euclidean']"
51,1.0,0.7304761904761905,"[50, 300, 'distance', 'ball_tree', 'chebyshev']"
52,1.0,0.7193788819875776,"[1, 1, 'distance', 'ball_tree', 'chebyshev']"
53,0.7270711725550436,0.7218633540372672,"[50, 300, 'uniform', 'auto', 'euclidean']"
54,1.0,0.7304761904761905,"[50, 1, 'distance', 'ball_tree', 'chebyshev']"
55,1.0,0.7393788819875776,"[1, 300, 'uniform', 'auto', 'euclidean']"
56,0.7270711725550436,0.7218633540372672,"[50, 300, 'uniform', 'ball_tree', 'euclidean']"
57,1.0,0.7165217391304347,"[1, 1, 'distance', 'auto', 'chebyshev']"
58,1.0,0.7304761904761905,"[50, 1, 'distance', 'ball_tree', 'chebyshev']"
59,1.0,0.7393788819875776,"[1, 300, 'uniform', 'auto', 'euclidean']"
