,train,test,parameters
0,0.7197288452547921,0.6898550724637682,"[27, 273, 'uniform', 'brute', 'manhattan']"
1,1.0,0.6210144927536232,"[41, 76, 'distance', 'brute', 'chebyshev']"
2,1.0,0.5688405797101449,"[50, 1, 'distance', 'ball_tree', 'chebyshev']"
3,1.0,0.6992753623188406,"[1, 300, 'uniform', 'auto', 'euclidean']"
4,1.0,0.7076086956521739,"[1, 300, 'distance', 'auto', 'chebyshev']"
5,0.6099812996727442,0.5344202898550725,"[50, 1, 'uniform', 'ball_tree', 'euclidean']"
6,1.0,0.6992753623188406,"[1, 300, 'uniform', 'auto', 'euclidean']"
7,1.0,0.5688405797101449,"[50, 1, 'distance', 'ball_tree', 'chebyshev']"
8,0.6099812996727442,0.5344202898550725,"[50, 300, 'uniform', 'auto', 'euclidean']"
9,1.0,0.7076086956521739,"[1, 1, 'distance', 'ball_tree', 'chebyshev']"
10,1.0,0.5688405797101449,"[50, 300, 'distance', 'ball_tree', 'chebyshev']"
11,1.0,0.6992753623188406,"[1, 1, 'uniform', 'auto', 'euclidean']"
12,1.0,0.7076086956521739,"[1, 1, 'distance', 'ball_tree', 'chebyshev']"
13,0.6099812996727442,0.5344202898550725,"[50, 300, 'uniform', 'auto', 'euclidean']"
14,1.0,0.7076086956521739,"[1, 1, 'distance', 'auto', 'chebyshev']"
15,0.6099812996727442,0.5344202898550725,"[50, 300, 'uniform', 'ball_tree', 'euclidean']"
16,0.6099812996727442,0.5344202898550725,"[50, 300, 'uniform', 'auto', 'euclidean']"
17,1.0,0.7076086956521739,"[1, 1, 'distance', 'ball_tree', 'chebyshev']"
18,0.5279569892473118,0.5083333333333333,"[50, 1, 'uniform', 'ball_tree', 'chebyshev']"
19,1.0,0.6992753623188406,"[1, 300, 'distance', 'auto', 'euclidean']"
20,1.0,0.7076086956521739,"[1, 1, 'distance', 'auto', 'chebyshev']"
21,0.6099812996727442,0.5344202898550725,"[50, 300, 'uniform', 'ball_tree', 'euclidean']"
22,1.0,0.6992753623188406,"[1, 1, 'distance', 'auto', 'euclidean']"
23,0.5279569892473118,0.4996376811594203,"[50, 300, 'uniform', 'ball_tree', 'chebyshev']"
24,1.0,0.6992753623188406,"[1, 300, 'uniform', 'ball_tree', 'euclidean']"
25,1.0,0.5688405797101449,"[50, 1, 'distance', 'auto', 'chebyshev']"
26,0.6099812996727442,0.5344202898550725,"[50, 300, 'uniform', 'ball_tree', 'euclidean']"
27,1.0,0.7076086956521739,"[1, 1, 'distance', 'auto', 'chebyshev']"
28,0.5258064516129032,0.5083333333333333,"[50, 1, 'uniform', 'auto', 'chebyshev']"
29,1.0,0.6992753623188406,"[1, 300, 'distance', 'ball_tree', 'euclidean']"
30,1.0,0.7076086956521739,"[1, 300, 'uniform', 'auto', 'chebyshev']"
31,1.0,0.6554347826086957,"[50, 1, 'distance', 'ball_tree', 'euclidean']"
32,1.0,0.6554347826086957,"[50, 300, 'distance', 'ball_tree', 'euclidean']"
33,1.0,0.7076086956521739,"[1, 1, 'uniform', 'auto', 'chebyshev']"
34,1.0,0.6992753623188406,"[1, 300, 'distance', 'ball_tree', 'euclidean']"
35,0.5258064516129032,0.5083333333333333,"[50, 1, 'uniform', 'auto', 'chebyshev']"
36,1.0,0.6992753623188406,"[1, 1, 'distance', 'ball_tree', 'euclidean']"
37,0.5258064516129032,0.5083333333333333,"[50, 300, 'uniform', 'auto', 'chebyshev']"
38,0.5258064516129032,0.5083333333333333,"[50, 300, 'uniform', 'auto', 'chebyshev']"
39,1.0,0.6992753623188406,"[1, 1, 'distance', 'ball_tree', 'euclidean']"
40,0.6099812996727442,0.5344202898550725,"[50, 300, 'uniform', 'ball_tree', 'euclidean']"
41,1.0,0.7076086956521739,"[1, 1, 'distance', 'auto', 'chebyshev']"
42,1.0,0.6554347826086957,"[50, 300, 'distance', 'ball_tree', 'euclidean']"
43,1.0,0.7076086956521739,"[1, 1, 'uniform', 'auto', 'chebyshev']"
44,0.6099812996727442,0.5344202898550725,"[50, 300, 'uniform', 'ball_tree', 'euclidean']"
45,1.0,0.7076086956521739,"[1, 1, 'distance', 'auto', 'chebyshev']"
46,0.6099812996727442,0.5344202898550725,"[50, 1, 'uniform', 'auto', 'euclidean']"
47,1.0,0.7076086956521739,"[1, 300, 'distance', 'ball_tree', 'chebyshev']"
48,1.0,0.7076086956521739,"[1, 300, 'distance', 'ball_tree', 'chebyshev']"
49,0.6099812996727442,0.5344202898550725,"[50, 1, 'uniform', 'auto', 'euclidean']"
50,1.0,0.6992753623188406,"[1, 300, 'distance', 'ball_tree', 'euclidean']"
51,0.5258064516129032,0.5083333333333333,"[50, 1, 'uniform', 'auto', 'chebyshev']"
52,0.5279569892473118,0.5083333333333333,"[50, 1, 'uniform', 'ball_tree', 'chebyshev']"
53,1.0,0.6992753623188406,"[1, 300, 'distance', 'auto', 'euclidean']"
54,0.5279569892473118,0.4996376811594203,"[50, 300, 'uniform', 'ball_tree', 'chebyshev']"
55,1.0,0.6992753623188406,"[1, 1, 'distance', 'auto', 'euclidean']"
56,1.0,0.7076086956521739,"[1, 300, 'distance', 'ball_tree', 'chebyshev']"
57,0.6099812996727442,0.5344202898550725,"[50, 1, 'uniform', 'auto', 'euclidean']"
58,1.0,0.6992753623188406,"[1, 1, 'uniform', 'auto', 'euclidean']"
59,1.0,0.5688405797101449,"[50, 300, 'distance', 'ball_tree', 'chebyshev']"
