,train,test,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
83,0.5886200716845879,0.6339130434782608,311,0.3516296482542782,167832,54.21141306368377,linear,0,45,67,83,,,,,,,,
84,0.5764746543778803,0.5908488612836439,174,0.05019128968809529,24164,126.0000045741183,linear,1,48,84,,,,,,,,,
85,0.7299001536098311,0.7364803312629399,19,0.0456044226245685,15175,490.4031776304656,linear,1,48,85,,,,,,,,,
86,0.44402457757296465,0.46165631469979296,1000,0.08920054302457561,200000,402.639994453354,linear,4,86,,,,,,,,,,
87,0.7085048643113159,0.6845962732919255,173,0.08849794326660028,65686,11.963148925357643,linear,4,87,,,,,,,,,,
88,0.624541730670763,0.6478260869565217,114,0.07704849170927246,5509,59.32552328373964,linear,6,15,50,65,88,,,,,,,
89,0.6309677419354838,0.5448447204968944,79,0.13907562387191336,2545,396.66076278597444,linear,6,15,50,65,89,,,,,,,
90,0.7134126984126984,0.6820289855072464,12,0.03365218940599002,116280,136.19975311103596,linear,2,25,41,90,,,,,,,,
91,0.5808730158730159,0.556231884057971,8,0.48366667468811086,100050,184.3703393130084,linear,2,25,41,91,,,,,,,,
92,0.3804761904761905,0.389399585921325,90,0.1165499261252908,775,250.48867145425692,linear,6,15,50,92,,,,,,,,
93,0.661036866359447,0.6936231884057971,228,0.06863502725342437,4739,6.77534010295102,linear,6,15,50,93,,,,,,,,
94,0.6997388632872503,0.7024016563146999,1,0.47907672373932797,106133,81.03123197064994,linear,2,25,41,61,94,,,,,,,
95,0.8086866359447005,0.7995031055900621,1,0.2649141478189995,83874,263.8901254610857,linear,2,25,41,61,95,,,,,,,
96,0.5119585253456221,0.47933747412008276,39,0.685886863401516,171986,27.093196182726484,linear,3,36,96,,,,,,,,,
97,0.6933742959549412,0.6676604554865424,20,0.490330023529125,20670,77.05480453475973,linear,3,36,97,,,,,,,,,
98,0.49215309779825905,0.45830227743271224,315,0.10426497075245525,85694,46.088339873879875,linear,0,45,68,98,,,,,,,,
99,0.5730209933435739,0.5761076604554866,237,0.41893251904816814,29999,258.9306115204879,linear,0,45,68,99,,,,,,,,
100,0.8194393241167436,0.8168115942028985,17,0.1858319894806419,170967,55.27079183478148,linear,4,59,100,,,,,,,,,
101,0.6366845878136201,0.5706832298136646,26,0.1243748382611789,188482,467.42588456010446,linear,4,59,101,,,,,,,,,
102,0.66605222734255,0.6824016563146997,759,0.1161197277044688,38868,249.48565123528974,linear,4,60,102,,,,,,,,,
103,0.6255862775217613,0.6352795031055901,727,0.23089102314988014,1619,253.09254472181377,linear,4,60,103,,,,,,,,,
104,0.6746979006656426,0.6765217391304347,86,0.4551565645754413,73375,109.7339895228404,linear,0,19,42,53(s),104,,,,,,,
105,0.664326676907322,0.7036438923395445,359,0.30001076319157216,87512,73.13060907015446,linear,0,19,42,53(s),105,,,,,,,
106,0.6997747055811573,0.7052587991718428,6,0.17922568563681524,48452,59.19610669232431,linear,6,15,78,106,,,,,,,,
107,0.6624654377880185,0.6537474120082816,62,0.15546975331373936,38836,95.24152701511723,linear,6,15,78,107,,,,,,,,
108,0.47869175627240146,0.5522567287784679,17,0.4569093182626248,20791,177.33554713813342,linear,4,34,74,108,,,,,,,,
109,0.36676651305683566,0.39532091097308486,845,0.10676963333949627,17521,48.51533289651948,linear,4,34,74,109,,,,,,,,
110,0.7822299027137736,0.7850517598343686,1000,0.0032628062408922576,57113,224.2053945652222,linear,1,110,,,,,,,,,,
111,0.3926600102406554,0.4293581780538302,938,0.4845564368021017,23888,500.0,linear,1,111,,,,,,,,,,
112,0.6897183819764465,0.7079503105590061,33,0.8,57147,0.3946477418942109,linear,2,25,41,62,112,,,,,,,
113,0.6030747567844342,0.615983436853002,32,0.24513547403247482,99612,40.89651239548969,linear,2,25,41,62,113,,,,,,,
114,0.7808038914490527,0.770600414078675,17,0.1675872436940734,200000,57.96491831482115,linear,4,59,100,114(s),,,,,,,,
115,0.6051459293394776,0.5448861283643892,17,0.23059001683575558,161015,57.9662796663242,linear,4,59,100,115(s),,,,,,,,
116,0.6058064516129031,0.6140372670807454,20,0.1659966242190204,115725,71.75522253805583,linear,4,59,100,116(s),,,,,,,,
117,0.8438146441372247,0.8395859213250517,1,0.390146972739045,163710,111.50403951655738,linear,2,25,41,61,95,117.0,,,,,,
118,0.7549411162314388,0.7367287784679089,1,0.4683116765311969,142602,148.30481737105396,linear,2,25,41,61,95,118.0,,,,,,
119,0.8037096774193548,0.7937060041407868,9,0.15457638758719316,133014,267.60073098917997,linear,8,22,119,,,,,,,,,
120,0.648120839733743,0.6768115942028985,3,0.1458424208854579,81183,141.23211807723573,linear,8,22,120,,,,,,,,,
121,0.5800204813108039,0.5881573498964803,236,0.002913427688051298,47392,318.8396456435009,linear,1,110,121,,,,,,,,,
122,0.6202278545826932,0.6048861283643892,445,9.467837446217996e-05,29899,446.5632485248963,linear,1,110,122,,,,,,,,,
123,0.6857373271889401,0.7012836438923395,130,0.5681197897365485,7092,142.2088748074243,linear,0,45,67,123,,,,,,,,
124,0.8115975422427034,0.8138716356107661,14,0.7167206752615467,39686,78.49322989016221,linear,0,45,67,124,,,,,,,,
125,0.7255734767025089,0.7163975155279504,7,0.2870005224551248,61026,38.90973411911253,linear,8,22,81(s),125,,,,,,,,
126,0.710488991295443,0.7368115942028985,5,0.02429895015227168,15528,63.642829740304535,linear,8,22,81(s),126,,,,,,,,
127,0.5567383512544802,0.5696066252587991,381,0.008048331165924683,11645,7.952278770898445,linear,0,19,42,53(s),105,127.0,,,,,,
128,0.5678622631848438,0.5308074534161491,644,0.14467937437862569,101693,138.25574839986416,linear,0,19,42,53(s),105,128.0,,,,,,
129,0.6503251408090118,0.7022360248447205,169,0.026032015814539428,6884,9.67902410709332,linear,6,15,50,93,129,,,,,,,
130,0.5729237071172555,0.587784679089027,454,0.06902996172636544,3999,4.244809960012307,linear,6,15,50,93,130,,,,,,,
131,0.5848310291858679,0.6148240165631469,81,0.019371455222533543,113956,6.954727637853383,linear,4,87,131,,,,,,,,,
132,0.47479774705581157,0.427536231884058,343,0.07984745735911587,107219,19.01543574936556,linear,4,87,132,,,,,,,,,
133,0.7643087557603686,0.7477432712215322,123,0.07018383971359596,77252,69.05309877408007,linear,6,15,78,107,133,,,,,,,
134,0.6671863799283154,0.6836024844720496,66,0.2713243502969388,56984,87.72806211990299,linear,6,15,78,107,134,,,,,,,
135,0.6118637992831542,0.632712215320911,131,0.23177613080136888,8648,9.23084960153949,linear,0,45,68,135,,,,,,,,
136,0.4456989247311828,0.4236024844720497,236,0.38444797307762796,72946,205.6802528607817,linear,0,45,68,136,,,,,,,,
137,0.7979877112135176,0.7934575569358179,49,0.433159915088556,157768,58.97953593888158,linear,2,25,41,62,113,137.0,,,,,,
138,0.6650665642601126,0.6807867494824017,26,0.26757616439814946,35810,72.74005762995773,linear,2,25,41,62,113,138.0,,,,,,
139,0.7714132104454685,0.739751552795031,1,0.1788966325081553,60529,189.04749710854952,linear,8,22,79(s),139,,,,,,,,
140,0.801510496671787,0.8225258799171844,22,0.2245309996093729,72727,273.6198845478924,linear,8,22,79(s),140,,,,,,,,
141,0.6880261136712751,0.706376811594203,11,0.10645737561461564,24586,375.67726349826364,linear,4,59,141,,,,,,,,,
142,0.5564004096262161,0.5592960662525879,28,0.04695384877824854,181860,339.3021741694018,linear,4,59,142,,,,,,,,,
143,0.7477700972862263,0.7510559006211179,1,0.059083227395492405,147955,456.1070543220275,linear,4,59,101,143,,,,,,,,
144,0.7900486431131593,0.7939544513457557,26,0.09190948663090406,200000,227.3478214972637,linear,4,59,101,144,,,,,,,,
145,0.6704096262160778,0.7050931677018634,1000,0.1918577860987289,84508,249.18280538522063,linear,4,60,145,,,,,,,,,
146,0.6684357398873527,0.6784679089026915,229,0.20235986184384486,45198,500.0,linear,4,60,146,,,,,,,,,
147,0.6940117767537123,0.6622360248447204,13,0.8,166516,354.57653980596876,linear,2,25,41,91,147,,,,,,,
148,0.662467997951869,0.6594202898550725,13,0.4153301611453708,144746,231.54014435400902,linear,2,25,41,91,148,,,,,,,
149,0.6411367127496159,0.6186335403726708,858,0.029803363338063132,171680,272.6927661722053,linear,4,86,149,,,,,,,,,
150,0.5102944188428059,0.5089855072463768,959,0.14525310608472072,191963,321.29367957199446,linear,4,86,150,,,,,,,,,
151,0.6964080901177675,0.6929192546583851,147,0.15866093124033376,1116,10.03118576363633,linear,6,15,50,92,151,,,,,,,
152,0.6267460317460317,0.6561076604554865,69,0.20083643067170326,314,106.99659190083287,linear,6,15,50,92,152,,,,,,,
153,0.8495545314900154,0.8395859213250517,1,0.41874256067403787,183892,129.59387157756439,linear,2,25,41,61,95,117.0,153(s),,,,,
154,0.7527956989247312,0.7365217391304347,1,0.41450600715456903,157669,139.8392011612761,linear,2,25,41,61,95,117.0,154(s),,,,,
155,0.8330670762928827,0.8138716356107661,1,0.34915922020548235,185823,122.5010781761081,linear,2,25,41,61,95,117.0,155(s),,,,,
156,0.7936456733230927,0.7882815734989648,18,0.244483709856598,66884,332.4571880909087,linear,8,22,79(s),140,156(s),,,,,,,
157,0.6416973886328725,0.6766459627329192,28,0.28147719395038123,73284,349.1967864272407,linear,8,22,79(s),140,157(s),,,,,,,
158,0.5495442908346134,0.5640579710144928,26,0.25999607974804395,83697,276.25976533268977,linear,8,22,79(s),140,158(s),,,,,,,
159,0.7227496159754224,0.7079503105590061,20,0.15169915029945977,193869,38.629992944052724,linear,4,59,100,159(s),,,,,,,,
160,0.8115437788018433,0.7995031055900621,22,0.19028277711125688,200000,72.64282186950851,linear,4,59,100,160(s),,,,,,,,
161,0.7020199692780338,0.659047619047619,13,0.2276287626354441,143163,67.50603023932712,linear,4,59,100,161(s),,,,,,,,
162,0.5414413722478238,0.5334989648033127,20,0.8,30611,53.036911935926284,linear,0,45,67,124,162,,,,,,,
163,0.7191397849462365,0.6963975155279503,4,0.8,46980,40.763686626783006,linear,0,45,67,124,163,,,,,,,
164,0.7398668714797747,0.7425672877846792,1,0.22936746419310716,81235,180.7763347568601,linear,2,25,41,61,95,164.0,,,,,,
165,0.8395238095238096,0.8367701863354038,1,0.11208375412520208,115522,107.67073192855716,linear,2,25,41,61,95,165.0,,,,,,
166,0.7047951868919611,0.6823188405797102,19,0.1534187554462277,58076,47.792193619456356,linear,4,59,101,144,166,,,,,,,
167,0.703389656938044,0.6763146997929608,12,0.13002824286006315,168104,7.998507475406257,linear,4,59,101,144,167,,,,,,,
168,0.7556528417818741,0.7710144927536231,212,0.005873308201723231,106824,299.39422066046114,linear,1,110,168,,,,,,,,,
169,0.6827956989247312,0.7013664596273292,72,0.00424049741166382,59824,361.22097006384104,linear,1,110,169,,,,,,,,,
170,0.6330721966205838,0.5938716356107661,276,0.16086830138263342,58567,187.13357861177658,linear,0,45,67,170,,,,,,,,
171,0.6196236559139785,0.5816977225672877,508,0.08145961042364608,200000,67.80498422924393,linear,0,45,67,171,,,,,,,,
172,0.7665821812596006,0.7730434782608696,241,0.09269094151867281,59896,31.442251641384345,linear,6,15,78,107,133,172.0,,,,,,
173,0.6796850998463903,0.6594616977225672,219,0.1215473371601352,123962,68.71170284149301,linear,6,15,78,107,133,173.0,,,,,,
174,0.6810880696364567,0.642360248447205,1,0.23223953760486707,52274,329.0552653354659,linear,8,22,79(s),139,174,,,,,,,
175,0.5183922171018945,0.5279503105590062,1,0.19194537713251072,36805,180.49349137546898,linear,8,22,79(s),139,175,,,,,,,
176,0.8481157194060419,0.8481573498964803,1,0.7715663358458401,143221,6.563994288759773,linear,2,25,41,61,95,118.0,176,,,,,
177,0.7334306195596518,0.7197101449275363,1,0.1771271601600432,129145,198.05165086520464,linear,2,25,41,61,95,118.0,177,,,,,
178,0.636126472094214,0.6301863354037267,936,0.3827863433986496,60277,381.0514768094453,linear,4,60,145,178,,,,,,,,
179,0.6490015360983102,0.6474948240165632,724,0.13565203383284347,40350,288.6521456449275,linear,4,60,145,179,,,,,,,,
180,0.5750332821300563,0.5678260869565218,240,0.24564151780354443,2210,5.492510587496597,linear,6,15,50,92,151,180.0,,,,,,
181,0.5327624167946748,0.5193374741200828,190,0.31573048101822615,1806,11.392813605759496,linear,6,15,50,92,151,181.0,,,,,,
182,0.663179723502304,0.6880745341614907,139,0.10865451243555652,27070,455.6134509361133,linear,4,60,146,182,,,,,,,,
183,0.7650051203277011,0.8021946169772256,282,0.0016899950394500818,88740,184.25307343863392,linear,4,60,146,183,,,,,,,,
184,0.7248131080389145,0.7425672877846791,5,0.2808223441615165,147425,206.0466956940611,linear,8,22,120,184,,,,,,,,
185,0.6301996927803379,0.6337888198757764,5,0.006859594977861316,33784,224.88562889848208,linear,8,22,120,185,,,,,,,,
186,0.41986431131592417,0.4296066252587991,24,0.453531221255466,34517,134.89916553101875,linear,2,25,41,91,148,186.0,,,,,,
187,0.6274398361495136,0.5906004140786749,13,0.70080485127476,90445,117.96093063230816,linear,2,25,41,91,148,187.0,,,,,,
188,0.7471172555043523,0.7535817805383023,47,0.31564140214119285,8568,0.8704616862428196,linear,0,45,68,135,188,,,,,,,
189,0.5883870967741937,0.606376811594203,215,0.09169705619008686,14603,2.014537102266292,linear,0,45,68,135,189,,,,,,,
190,0.6029928315412187,0.5850931677018634,360,0.13050005164666167,33806,168.81315238670328,linear,0,45,68,190,,,,,,,,
191,0.73057859703021,0.7479089026915113,129,0.09628523096796276,51749,255.46656153445574,linear,0,45,68,191,,,,,,,,
192,0.6567357910906297,0.6795031055900622,970,0.04862594929514684,200000,346.932067448794,linear,4,86,149,192,,,,,,,,
193,0.6424321556579621,0.6594616977225674,1000,0.006838296364821847,174864,164.04710764213002,linear,4,86,149,193,,,,,,,,
194,0.633200204813108,0.6848447204968944,57,0.26769057795053264,29130,43.868373490379,linear,2,25,41,62,113,194.0,,,,,,
195,0.6618484383000511,0.6533333333333332,25,0.2596848781482366,108879,61.75064255730834,linear,2,25,41,62,113,195.0,,,,,,
196,0.7699769585253458,0.7881573498964803,134,0.02862019098839899,39343,7.892912044337599,linear,4,87,131,196,,,,,,,,
197,0.5217357910906297,0.5148240165631469,158,0.01745022858821947,191389,6.846919970550233,linear,4,87,131,197,,,,,,,,
198,0.49686379928315416,0.47109730848861286,35,0.2982586894182525,69834,72.73669747848534,linear,4,59,100,116(s),198,,,,,,,
199,0.7086456733230927,0.7156935817805382,1,0.12396427961483376,6525,141.53567054190358,linear,4,59,100,116(s),199,,,,,,,
200,0.6503225806451614,0.633416149068323,219,0.0378985416656559,2445,6.787567613121634,linear,6,15,50,93,130,200.0,,,,,,
201,0.6584536610343062,0.6956935817805383,870,0.08100619803400336,3182,1.7728564207350668,linear,6,15,50,93,130,201.0,,,,,,
202,0.5164183307731695,0.5072463768115942,449,0.006025367750188573,4700,15.592754128256937,linear,0,19,42,53(s),105,127.0,202,,,,,
203,0.6294956477214542,0.5879917184265011,604,0.007822842926535855,21551,0.9047320751082877,linear,0,19,42,53(s),105,127.0,203,,,,,
204,0.6238018433179723,0.5820289855072465,1000,0.12552801695697338,4777,500.0,linear,4,60,204,,,,,,,,,
205,0.6237788018433179,0.6451759834368531,200,0.0071880086617544525,51131,500.0,linear,4,60,205,,,,,,,,,
206,0.6434715821812597,0.6411594202898551,25,0.026729475026326444,78152,128.87338035365056,linear,4,59,142,206,,,,,,,,
207,0.7808038914490527,0.770600414078675,17,0.04257760677168893,200000,162.30969823087412,linear,4,59,142,207,,,,,,,,
208,0.5313133640552996,0.5278674948240166,18,0.04720198276876553,39788,78.8881713903147,linear,4,59,100,115(s),208,,,,,,,
209,0.6689580133128521,0.6363975155279503,29,0.061168417821204496,200000,41.480120623685,linear,4,59,100,115(s),209,,,,,,,
210,0.44402457757296465,0.46165631469979296,1000,0.16370593272412326,200000,198.41682442298645,linear,4,86,150,210,,,,,,,,
211,0.7276958525345623,0.7367701863354037,776,0.010426664260893809,108696,500.0,linear,4,86,150,211,,,,,,,,
212,0.5274449564772146,0.5664182194616978,326,0.08256539883788255,712,31.205631101189223,linear,4,87,132,212,,,,,,,,
213,0.581963645673323,0.6091097308488613,414,0.07369544902442193,106083,14.302818286123168,linear,4,87,132,213,,,,,,,,
214,0.7299078341013825,0.7163146997929607,145,0.1352463336104649,296,48.14783698715888,linear,6,15,50,92,214,,,,,,,
215,0.5808448540706606,0.5676604554865424,149,0.08315666707091562,430,312.7497702044063,linear,6,15,50,92,215,,,,,,,
216,0.7527752176139273,0.7195859213250518,1,0.8,121959,5.550237503577241,linear,2,25,41,61,95,118.0,176,216(s),,,,
217,0.8581976446492575,0.839296066252588,1,0.8,185510,8.708497872677144,linear,2,25,41,61,95,118.0,176,217(s),,,,
218,0.7592754736303122,0.7420703933747412,1,0.8,123361,5.0838561389312265,linear,2,25,41,61,95,118.0,176,218(s),,,,
219,0.7865130568356375,0.7764389233954452,1,0.7147546797229274,200000,97.9368335787746,linear,2,25,41,61,95,117.0,219,,,,,
220,0.7384715821812596,0.7279089026915113,1,0.4872527972972712,103083,52.99813985205611,linear,2,25,41,61,95,117.0,220,,,,,
221,0.8022529441884281,0.7853416149068323,1,0.05640452966143411,164683,13.204671121724203,linear,2,25,41,61,95,117.0,153(s),221,,,,
222,0.7678545826932924,0.7537060041407868,1,0.3857304586760969,4576,169.16305039300704,linear,2,25,41,61,95,117.0,153(s),222,,,,
223,0.7470686123911932,0.7336231884057971,1,0.15398365701289113,108068,100.66428903194672,linear,2,25,41,61,95,165.0,223,,,,,
224,0.8488325652841782,0.8395859213250517,1,0.026554773072260077,154480,93.46122009966356,linear,2,25,41,61,95,165.0,224,,,,,
225,0.8423835125448029,0.8424430641821946,12,0.30020541445323445,70285,137.82680872323752,linear,8,22,79(s),140,225,,,,,,,
226,0.6961776753712238,0.6594616977225674,35,0.429872796761377,114902,341.24456889626066,linear,8,22,79(s),140,226,,,,,,,
227,0.6567332309267793,0.693871635610766,7,0.11031026576458985,200000,34.634717409243706,linear,4,59,100,227,,,,,,,,
