,train,test,parameters
28,1.0,0.5518115942028985,"[821.7759984450964, 0.30001476575942126, 172348.7819671157, 222.17627972245973, 'rbf']"
29,1.0,0.5518115942028985,"[114.86652552159526, 0.41353125807020374, 114408.38973554086, 338.56849961772684, 'rbf']"
30,1.0,0.5518115942028985,"[603.1105631867982, 0.571973580771648, 313.6996887485261, 440.4301699276692, 'rbf']"
31,1.0,0.5518115942028985,"[383.5408979177065, 0.2892220550994379, 23775.935272683128, 421.1974734994311, 'rbf']"
32,1.0,0.5518115942028985,"[660.8954031441917, 0.8, 138414.12240830818, 433.800883136748, 'rbf']"
33,1.0,0.5518115942028985,"[602.9242188763649, 0.39848407331776226, 102631.92648815576, 420.88175378336507, 'rbf']"
34,1.0,0.5518115942028985,"[584.6567323079188, 0.3349697213952189, 76387.99040540573, 500.0, 'rbf']"
35,1.0,0.5518115942028985,"[576.8749432602888, 0.22256194095380455, 103328.24797886568, 458.7090461877147, 'rbf']"
36,1.0,0.5518115942028985,"[289.3489703512282, 0.1983503890767798, 59068.19797830812, 117.8651574252424, 'rbf']"
37,0.8274894810659188,0.7934782608695652,"[627.6262490546636, 0.3531502329860258, 122527.2699024931, 0.0001, 'rbf']"
38,0.5517297802711547,0.5518115942028985,"[681.4036352398091, 0.3231537352629893, 138363.77040613248, 287.72302757125476, 'sigmoid']"
39,1.0,0.5518115942028985,"[432.05721251590626, 0.1579647292621169, 182991.659286137, 420.3625356148828, 'rbf']"
40,0.629312762973352,0.6195652173913044,"[567.5037437388471, 0.8, 137335.37668885477, 248.78658730339987, 'linear']"
41,1.0,0.5518115942028985,"[493.55398794437815, 0.7735503463845631, 73758.32361683094, 73.97352327016551, 'rbf']"
42,1.0,0.5518115942028985,"[107.00474116174539, 0.45455815958512297, 140861.93395269092, 58.880112115734654, 'rbf']"
43,0.5647732585320242,0.47355072463768116,"[1000.0, 0.391636173407315, 134012.86389725603, 500.0, 'poly']"
44,0.5517297802711547,0.5518115942028985,"[726.6395601898455, 0.26595147589784207, 84101.98610595557, 362.76283337811793, 'sigmoid']"
45,0.5517297802711547,0.5518115942028985,"[1.0, 0.6666964847275025, 104920.67483621393, 208.46116373573278, 'sigmoid']"
46,0.5517297802711547,0.5518115942028985,"[393.0735235356408, 1e-05, 189603.62409509908, 338.5431564142126, 'sigmoid']"
47,1.0,0.5518115942028985,"[973.656917877043, 0.5049708549597111, 100.0, 157.62266527715133, 'rbf']"
48,1.0,0.5518115942028985,"[161.68854082939734, 0.513846027168824, 200000.0, 249.04920110194738, 'rbf']"
49,0.5453249181860682,0.6108695652173913,"[379.6674337243907, 0.4829780121094789, 146077.24859396083, 438.2660130215624, 'poly']"
50,1.0,0.5518115942028985,"[437.71871380807937, 0.40348467222620515, 117011.82446352829, 16.330250231604, 'rbf']"
