,train,test,parameters
43,1.0,0.63,"[29, 242, 'distance', 'auto', 'euclidean']"
44,0.7507352941176471,0.73,"[18, 300, 'uniform', 'brute', 'manhattan']"
45,1.0,0.43,"[49, 253, 'distance', 'ball_tree', 'euclidean']"
46,1.0,0.58,"[32, 245, 'distance', 'brute', 'manhattan']"
47,0.6316176470588235,0.64,"[21, 246, 'uniform', 'brute', 'chebyshev']"
48,1.0,0.73,"[22, 201, 'distance', 'brute', 'manhattan']"
49,1.0,0.73,"[20, 77, 'distance', 'brute', 'manhattan']"
50,0.7625,0.73,"[17, 155, 'uniform', 'brute', 'manhattan']"
51,0.0,0.0,"[50, 241, 'uniform', 'brute', 'chebyshev']"
52,1.0,0.63,"[29, 255, 'distance', 'brute', 'manhattan']"
53,0.0,0.0,"[45, 225, 'uniform', 'brute', 'manhattan']"
54,0.0,0.0,"[40, 217, 'uniform', 'auto', 'manhattan']"
55,1.0,0.63,"[33, 154, 'distance', 'brute', 'chebyshev']"
56,1.0,0.73,"[25, 1, 'distance', 'ball_tree', 'manhattan']"
57,1.0,0.62,"[1, 182, 'uniform', 'kd_tree', 'manhattan']"
58,1.0,0.73,"[17, 66, 'distance', 'auto', 'manhattan']"
59,1.0,0.53,"[40, 224, 'distance', 'auto', 'manhattan']"
60,0.7272058823529411,0.6799999999999999,"[18, 156, 'uniform', 'kd_tree', 'manhattan']"
61,1.0,0.73,"[24, 46, 'distance', 'kd_tree', 'manhattan']"
62,1.0,0.62,"[1, 62, 'uniform', 'kd_tree', 'manhattan']"
63,0.6551470588235294,0.58,"[23, 258, 'uniform', 'auto', 'euclidean']"
64,0.7272058823529411,0.73,"[10, 296, 'uniform', 'kd_tree', 'manhattan']"
65,0.0,0.0,"[50, 230, 'uniform', 'kd_tree', 'euclidean']"
66,0.6551470588235293,0.58,"[27, 300, 'uniform', 'ball_tree', 'manhattan']"
67,0.5955882352941175,0.5900000000000001,"[18, 250, 'uniform', 'kd_tree', 'chebyshev']"
68,0.7272058823529411,0.63,"[16, 187, 'uniform', 'kd_tree', 'manhattan']"
69,0.7507352941176471,0.73,"[19, 57, 'uniform', 'brute', 'manhattan']"
70,0.738970588235294,0.73,"[12, 87, 'uniform', 'brute', 'manhattan']"
71,0.4617647058823529,0.53,"[30, 216, 'uniform', 'kd_tree', 'manhattan']"
72,0.6551470588235293,0.58,"[27, 246, 'uniform', 'kd_tree', 'manhattan']"
73,0.0,0.0,"[40, 202, 'uniform', 'ball_tree', 'chebyshev']"
74,1.0,0.58,"[34, 195, 'distance', 'kd_tree', 'euclidean']"
75,0.2705882352941177,0.15,"[29, 135, 'uniform', 'kd_tree', 'chebyshev']"
76,0.4985294117647058,0.54,"[23, 258, 'uniform', 'ball_tree', 'chebyshev']"
77,0.7272058823529413,0.73,"[11, 164, 'uniform', 'kd_tree', 'chebyshev']"
78,0.738970588235294,0.73,"[16, 1, 'uniform', 'brute', 'manhattan']"
79,0.5588235294117647,0.54,"[24, 199, 'uniform', 'kd_tree', 'euclidean']"
80,0.775,0.6799999999999999,"[3, 1, 'uniform', 'brute', 'manhattan']"
81,1.0,0.73,"[15, 136, 'distance', 'brute', 'manhattan']"
82,0.7507352941176471,0.73,"[13, 109, 'uniform', 'kd_tree', 'manhattan']"
83,1.0,0.53,"[42, 76, 'distance', 'brute', 'manhattan']"
84,0.31764705882352945,0.25,"[32, 76, 'uniform', 'auto', 'manhattan']"
85,0.0,0.0,"[42, 12, 'uniform', 'brute', 'chebyshev']"
86,1.0,0.53,"[46, 118, 'distance', 'ball_tree', 'manhattan']"
87,1.0,0.73,"[18, 96, 'distance', 'kd_tree', 'manhattan']"
88,0.7272058823529411,0.63,"[20, 138, 'uniform', 'kd_tree', 'manhattan']"
89,0.7272058823529411,0.6799999999999999,"[22, 11, 'uniform', 'brute', 'manhattan']"
90,0.738970588235294,0.73,"[12, 36, 'uniform', 'brute', 'manhattan']"
91,1.0,0.6799999999999999,"[24, 52, 'distance', 'kd_tree', 'euclidean']"
92,0.0,0.0,"[50, 73, 'uniform', 'kd_tree', 'manhattan']"
93,1.0,0.6799999999999999,"[26, 80, 'distance', 'ball_tree', 'euclidean']"
94,1.0,0.53,"[42, 18, 'distance', 'kd_tree', 'manhattan']"
95,0.0,0.0,"[41, 37, 'uniform', 'brute', 'manhattan']"
96,1.0,0.58,"[34, 173, 'distance', 'auto', 'euclidean']"
97,0.0,0.0,"[35, 118, 'uniform', 'brute', 'manhattan']"
98,0.7272058823529411,0.6799999999999999,"[18, 300, 'uniform', 'auto', 'manhattan']"
99,1.0,0.62,"[1, 52, 'uniform', 'kd_tree', 'manhattan']"
100,1.0,0.48,"[50, 155, 'distance', 'kd_tree', 'manhattan']"
101,0.0,0.0,"[37, 112, 'uniform', 'kd_tree', 'manhattan']"
102,0.0,0.0,"[39, 252, 'uniform', 'ball_tree', 'manhattan']"
103,1.0,0.73,"[17, 117, 'distance', 'kd_tree', 'manhattan']"
104,0.6551470588235293,0.58,"[26, 85, 'uniform', 'brute', 'manhattan']"
105,1.0,0.62,"[1, 131, 'distance', 'ball_tree', 'euclidean']"
106,1.0,0.6799999999999999,"[13, 32, 'distance', 'brute', 'manhattan']"
107,1.0,0.6799999999999999,"[26, 8, 'distance', 'kd_tree', 'manhattan']"
108,0.5823529411764706,0.53,"[28, 220, 'uniform', 'kd_tree', 'manhattan']"
109,1.0,0.73,"[24, 146, 'distance', 'kd_tree', 'manhattan']"
110,1.0,0.73,"[22, 122, 'distance', 'kd_tree', 'manhattan']"
111,0.7507352941176471,0.73,"[17, 71, 'uniform', 'ball_tree', 'manhattan']"
112,1.0,0.48,"[47, 1, 'distance', 'brute', 'manhattan']"
113,1.0,0.73,"[13, 73, 'distance', 'kd_tree', 'euclidean']"
114,1.0,0.58,"[35, 104, 'distance', 'kd_tree', 'manhattan']"
115,0.7632352941176471,0.78,"[5, 300, 'uniform', 'kd_tree', 'chebyshev']"
116,1.0,0.58,"[32, 112, 'distance', 'auto', 'manhattan']"
117,1.0,0.58,"[35, 118, 'distance', 'kd_tree', 'chebyshev']"
118,0.6904411764705882,0.6799999999999999,"[25, 46, 'uniform', 'kd_tree', 'manhattan']"
119,0.425,0.45,"[30, 15, 'uniform', 'kd_tree', 'manhattan']"
120,1.0,0.58,"[39, 300, 'distance', 'brute', 'manhattan']"
121,0.0,0.0,"[42, 198, 'uniform', 'ball_tree', 'chebyshev']"
122,1.0,0.48,"[50, 50, 'distance', 'brute', 'manhattan']"
123,0.7507352941176471,0.73,"[17, 107, 'uniform', 'kd_tree', 'manhattan']"
124,0.0,0.0,"[40, 39, 'uniform', 'ball_tree', 'manhattan']"
125,1.0,0.62,"[1, 230, 'distance', 'ball_tree', 'euclidean']"
126,0.6794117647058824,0.63,"[12, 169, 'uniform', 'auto', 'chebyshev']"
127,0.0,0.0,"[35, 25, 'uniform', 'brute', 'manhattan']"
128,0.45,0.53,"[30, 122, 'uniform', 'brute', 'manhattan']"
129,1.0,0.53,"[43, 261, 'distance', 'ball_tree', 'manhattan']"
130,0.0,0.0,"[40, 116, 'uniform', 'kd_tree', 'manhattan']"
131,0.5125000000000001,0.5900000000000001,"[20, 270, 'uniform', 'kd_tree', 'chebyshev']"
132,1.0,0.73,"[20, 123, 'distance', 'brute', 'manhattan']"
133,1.0,0.73,"[16, 1, 'distance', 'brute', 'manhattan']"
134,0.6441176470588236,0.63,"[4, 231, 'uniform', 'kd_tree', 'manhattan']"
135,0.7279411764705882,0.73,"[4, 299, 'uniform', 'kd_tree', 'chebyshev']"
136,0.0,0.0,"[35, 120, 'uniform', 'kd_tree', 'manhattan']"
137,1.0,0.53,"[39, 150, 'distance', 'kd_tree', 'chebyshev']"
138,1.0,0.53,"[44, 104, 'distance', 'kd_tree', 'manhattan']"
139,0.0,0.0,"[47, 51, 'uniform', 'brute', 'manhattan']"
140,1.0,0.73,"[10, 284, 'distance', 'kd_tree', 'manhattan']"
141,1.0,0.73,"[10, 215, 'distance', 'brute', 'manhattan']"
142,0.0,0.0,"[50, 30, 'uniform', 'brute', 'chebyshev']"
143,0.738970588235294,0.6799999999999999,"[19, 232, 'uniform', 'kd_tree', 'manhattan']"
144,0.0,0.0,"[40, 30, 'uniform', 'kd_tree', 'chebyshev']"
145,1.0,0.73,"[22, 189, 'distance', 'ball_tree', 'manhattan']"
146,1.0,0.73,"[20, 117, 'distance', 'brute', 'manhattan']"
147,0.7036764705882353,0.6799999999999999,"[10, 300, 'uniform', 'brute', 'chebyshev']"
148,1.0,0.6799999999999999,"[25, 112, 'distance', 'brute', 'chebyshev']"
149,0.0,0.0,"[42, 125, 'uniform', 'kd_tree', 'manhattan']"
150,0.738970588235294,0.73,"[14, 209, 'uniform', 'brute', 'manhattan']"
151,0.6904411764705882,0.6799999999999999,"[25, 165, 'uniform', 'ball_tree', 'manhattan']"
152,1.0,0.73,"[12, 203, 'distance', 'brute', 'manhattan']"
153,1.0,0.6799999999999999,"[25, 1, 'distance', 'ball_tree', 'chebyshev']"
154,0.7036764705882353,0.73,"[9, 271, 'uniform', 'kd_tree', 'chebyshev']"
155,0.7029411764705882,0.6799999999999999,"[22, 223, 'uniform', 'kd_tree', 'manhattan']"
156,1.0,0.58,"[35, 276, 'distance', 'auto', 'euclidean']"
157,1.0,0.63,"[32, 234, 'distance', 'kd_tree', 'manhattan']"
158,0.0,0.0,"[35, 153, 'uniform', 'auto', 'chebyshev']"
159,1.0,0.72,"[1, 63, 'uniform', 'kd_tree', 'chebyshev']"
160,1.0,0.73,"[10, 189, 'distance', 'kd_tree', 'manhattan']"
161,1.0,0.73,"[9, 186, 'distance', 'auto', 'manhattan']"
162,0.0,0.0,"[50, 25, 'uniform', 'brute', 'manhattan']"
163,1.0,0.6799999999999999,"[25, 161, 'distance', 'kd_tree', 'chebyshev']"
164,0.0,0.0,"[38, 26, 'uniform', 'auto', 'manhattan']"
165,1.0,0.58,"[31, 92, 'distance', 'brute', 'manhattan']"
166,1.0,0.73,"[21, 103, 'distance', 'kd_tree', 'manhattan']"
167,0.7036764705882353,0.6799999999999999,"[13, 300, 'uniform', 'brute', 'chebyshev']"
168,1.0,0.6799999999999999,"[27, 179, 'distance', 'kd_tree', 'chebyshev']"
169,0.5102941176470588,0.53,"[31, 173, 'uniform', 'brute', 'manhattan']"
170,0.763235294117647,0.73,"[11, 175, 'uniform', 'brute', 'manhattan']"
171,0.5823529411764706,0.53,"[28, 149, 'uniform', 'kd_tree', 'manhattan']"
172,0.6198529411764706,0.6799999999999999,"[18, 148, 'uniform', 'brute', 'chebyshev']"
173,1.0,0.6799999999999999,"[26, 1, 'distance', 'ball_tree', 'manhattan']"
174,0.5955882352941175,0.54,"[22, 212, 'uniform', 'brute', 'chebyshev']"
175,1.0,0.73,"[15, 223, 'distance', 'kd_tree', 'manhattan']"
176,1.0,0.63,"[29, 252, 'distance', 'brute', 'euclidean']"
177,0.0,0.0,"[34, 212, 'uniform', 'brute', 'manhattan']"
178,1.0,0.6799999999999999,"[3, 53, 'distance', 'auto', 'chebyshev']"
179,1.0,0.72,"[1, 103, 'distance', 'kd_tree', 'chebyshev']"
180,0.738970588235294,0.73,"[16, 235, 'uniform', 'brute', 'manhattan']"
181,0.7507352941176471,0.6799999999999999,"[15, 223, 'uniform', 'kd_tree', 'euclidean']"
182,0.0,0.0,"[50, 1, 'uniform', 'kd_tree', 'euclidean']"
183,1.0,0.6799999999999999,"[16, 193, 'distance', 'brute', 'chebyshev']"
184,0.4257352941176471,0.49000000000000005,"[28, 226, 'uniform', 'brute', 'euclidean']"
185,0.7507352941176471,0.73,"[17, 300, 'uniform', 'ball_tree', 'manhattan']"
186,1.0,0.73,"[25, 97, 'distance', 'brute', 'manhattan']"
187,0.738970588235294,0.73,"[16, 299, 'uniform', 'brute', 'manhattan']"
188,1.0,0.6799999999999999,"[28, 147, 'distance', 'brute', 'manhattan']"
189,0.7272058823529411,0.6799999999999999,"[18, 193, 'uniform', 'auto', 'manhattan']"
190,0.738970588235294,0.6799999999999999,"[18, 284, 'uniform', 'brute', 'euclidean']"
191,1.0,0.63,"[15, 194, 'distance', 'kd_tree', 'chebyshev']"
192,0.6786764705882352,0.58,"[27, 222, 'uniform', 'brute', 'manhattan']"
193,0.5580882352941177,0.53,"[28, 235, 'uniform', 'auto', 'manhattan']"
194,0.7625,0.73,"[17, 281, 'uniform', 'brute', 'manhattan']"
195,1.0,0.73,"[17, 263, 'distance', 'brute', 'manhattan']"
196,0.7029411764705882,0.6799999999999999,"[23, 251, 'uniform', 'kd_tree', 'manhattan']"
197,1.0,0.6799999999999999,"[18, 185, 'distance', 'kd_tree', 'chebyshev']"
198,1.0,0.62,"[1, 191, 'distance', 'auto', 'manhattan']"
199,0.7272058823529411,0.73,"[10, 217, 'uniform', 'kd_tree', 'manhattan']"
200,0.7272058823529411,0.6799999999999999,"[22, 216, 'uniform', 'brute', 'manhattan']"
201,0.5823529411764706,0.53,"[28, 170, 'uniform', 'kd_tree', 'manhattan']"
202,1.0,0.48,"[50, 32, 'distance', 'auto', 'manhattan']"
203,1.0,0.73,"[15, 2, 'distance', 'brute', 'euclidean']"
204,0.5588235294117647,0.54,"[26, 300, 'uniform', 'brute', 'euclidean']"
205,0.7272058823529411,0.63,"[20, 278, 'uniform', 'ball_tree', 'manhattan']"
206,1.0,0.73,"[15, 1, 'distance', 'brute', 'manhattan']"
207,0.6308823529411764,0.53,"[22, 151, 'uniform', 'brute', 'euclidean']"
208,0.0,0.0,"[34, 126, 'uniform', 'auto', 'manhattan']"
209,1.0,0.62,"[1, 203, 'distance', 'brute', 'manhattan']"
210,0.0,0.0,"[35, 104, 'uniform', 'brute', 'chebyshev']"
211,0.6330882352941177,0.48,"[2, 107, 'uniform', 'brute', 'manhattan']"
212,1.0,0.73,"[20, 211, 'distance', 'brute', 'euclidean']"
213,1.0,0.6799999999999999,"[24, 95, 'distance', 'kd_tree', 'euclidean']"
214,0.5588235294117647,0.54,"[24, 198, 'uniform', 'kd_tree', 'euclidean']"
215,0.0,0.0,"[37, 120, 'uniform', 'kd_tree', 'manhattan']"
216,0.0,0.0,"[47, 130, 'uniform', 'kd_tree', 'manhattan']"
217,1.0,0.6799999999999999,"[3, 130, 'distance', 'kd_tree', 'manhattan']"
218,1.0,0.58,"[2, 75, 'distance', 'kd_tree', 'euclidean']"
219,0.6786764705882352,0.58,"[27, 201, 'uniform', 'brute', 'manhattan']"
220,1.0,0.73,"[21, 231, 'distance', 'kd_tree', 'manhattan']"
221,1.0,0.72,"[1, 217, 'uniform', 'brute', 'chebyshev']"
222,1.0,0.63,"[28, 274, 'distance', 'brute', 'chebyshev']"
223,1.0,0.63,"[32, 1, 'distance', 'brute', 'euclidean']"
224,0.0,0.0,"[43, 242, 'uniform', 'brute', 'manhattan']"
225,0.0,0.0,"[49, 210, 'uniform', 'kd_tree', 'manhattan']"
226,0.0,0.0,"[36, 159, 'uniform', 'ball_tree', 'manhattan']"
227,0.6191176470588234,0.62,"[23, 173, 'uniform', 'brute', 'chebyshev']"
228,0.6794117647058824,0.63,"[12, 240, 'uniform', 'ball_tree', 'chebyshev']"
229,0.0,0.0,"[50, 189, 'uniform', 'auto', 'manhattan']"
230,0.2235294117647059,0.05,"[28, 109, 'uniform', 'kd_tree', 'chebyshev']"
231,0.33014705882352946,0.3,"[26, 126, 'uniform', 'kd_tree', 'chebyshev']"
232,1.0,0.58,"[32, 195, 'distance', 'brute', 'manhattan']"
233,0.0,0.0,"[46, 162, 'uniform', 'ball_tree', 'manhattan']"
234,0.0,0.0,"[36, 182, 'uniform', 'brute', 'manhattan']"
235,0.0,0.0,"[39, 300, 'uniform', 'ball_tree', 'manhattan']"
236,0.0,0.0,"[38, 105, 'uniform', 'kd_tree', 'manhattan']"
237,0.10588235294117647,0.1,"[30, 194, 'uniform', 'kd_tree', 'chebyshev']"
238,0.0,0.0,"[37, 106, 'uniform', 'auto', 'manhattan']"
239,0.7279411764705882,0.6799999999999999,"[6, 230, 'uniform', 'brute', 'manhattan']"
240,1.0,0.58,"[36, 224, 'distance', 'ball_tree', 'manhattan']"
241,1.0,0.63,"[31, 238, 'distance', 'brute', 'chebyshev']"
242,1.0,0.6799999999999999,"[27, 300, 'distance', 'kd_tree', 'chebyshev']"
243,0.0,0.0,"[48, 1, 'uniform', 'brute', 'euclidean']"
244,1.0,0.43,"[49, 189, 'distance', 'kd_tree', 'euclidean']"
245,0.0,0.0,"[50, 214, 'uniform', 'kd_tree', 'manhattan']"
246,0.0,0.0,"[36, 208, 'uniform', 'brute', 'manhattan']"
247,1.0,0.44000000000000006,"[44, 176, 'distance', 'brute', 'chebyshev']"
248,0.2705882352941177,0.15,"[29, 261, 'uniform', 'ball_tree', 'chebyshev']"
249,0.7507352941176471,0.73,"[13, 206, 'uniform', 'auto', 'manhattan']"
250,1.0,0.48,"[47, 84, 'distance', 'kd_tree', 'manhattan']"
251,1.0,0.24,"[50, 179, 'distance', 'kd_tree', 'chebyshev']"
252,1.0,0.73,"[23, 155, 'distance', 'kd_tree', 'manhattan']"
253,1.0,0.73,"[23, 142, 'distance', 'ball_tree', 'manhattan']"
254,1.0,0.58,"[38, 178, 'distance', 'brute', 'manhattan']"
255,1.0,0.62,"[1, 238, 'distance', 'kd_tree', 'manhattan']"
256,0.6073529411764705,0.53,"[29, 190, 'uniform', 'kd_tree', 'manhattan']"
257,1.0,0.53,"[43, 217, 'distance', 'kd_tree', 'chebyshev']"
258,0.0,0.0,"[46, 97, 'uniform', 'brute', 'chebyshev']"
259,0.0,0.0,"[34, 196, 'uniform', 'kd_tree', 'manhattan']"
260,1.0,0.6799999999999999,"[25, 248, 'distance', 'kd_tree', 'chebyshev']"
261,0.738970588235294,0.73,"[21, 207, 'uniform', 'brute', 'manhattan']"
262,0.7272058823529411,0.63,"[16, 273, 'uniform', 'ball_tree', 'manhattan']"
263,1.0,0.6799999999999999,"[21, 118, 'distance', 'ball_tree', 'euclidean']"
264,0.0,0.0,"[50, 170, 'uniform', 'ball_tree', 'euclidean']"
265,0.0,0.0,"[34, 300, 'uniform', 'kd_tree', 'manhattan']"
266,0.4985294117647058,0.54,"[23, 170, 'uniform', 'auto', 'chebyshev']"
267,0.6794117647058824,0.63,"[12, 126, 'uniform', 'kd_tree', 'chebyshev']"
268,0.6073529411764705,0.53,"[29, 256, 'uniform', 'ball_tree', 'manhattan']"
269,0.738970588235294,0.73,"[12, 272, 'uniform', 'brute', 'manhattan']"
270,0.0,0.0,"[39, 11, 'uniform', 'kd_tree', 'chebyshev']"
271,1.0,0.62,"[1, 182, 'uniform', 'kd_tree', 'manhattan']"
272,0.6088235294117647,0.63,"[16, 115, 'uniform', 'ball_tree', 'chebyshev']"
273,0.7507352941176471,0.73,"[17, 202, 'uniform', 'ball_tree', 'manhattan']"
274,0.7507352941176471,0.73,"[17, 134, 'uniform', 'kd_tree', 'manhattan']"
275,0.7632352941176471,0.73,"[7, 219, 'uniform', 'kd_tree', 'manhattan']"
276,0.5823529411764706,0.53,"[28, 259, 'uniform', 'kd_tree', 'manhattan']"
277,1.0,0.53,"[38, 270, 'distance', 'kd_tree', 'chebyshev']"
278,1.0,0.73,"[11, 1, 'distance', 'brute', 'chebyshev']"
279,0.0,0.0,"[35, 141, 'uniform', 'brute', 'manhattan']"
280,1.0,0.63,"[33, 226, 'distance', 'brute', 'chebyshev']"
281,0.6669117647058823,0.63,"[24, 192, 'uniform', 'kd_tree', 'manhattan']"
282,0.0,0.0,"[36, 208, 'uniform', 'kd_tree', 'chebyshev']"
283,1.0,0.6799999999999999,"[26, 230, 'distance', 'ball_tree', 'euclidean']"
284,1.0,0.48,"[50, 184, 'distance', 'ball_tree', 'manhattan']"
285,0.4985294117647058,0.54,"[23, 300, 'uniform', 'ball_tree', 'chebyshev']"
286,0.5955882352941175,0.64,"[21, 268, 'uniform', 'auto', 'chebyshev']"
287,0.6558823529411766,0.63,"[14, 171, 'uniform', 'ball_tree', 'chebyshev']"
288,0.0,0.0,"[34, 217, 'uniform', 'kd_tree', 'manhattan']"
289,0.6316176470588235,0.63,"[26, 192, 'uniform', 'kd_tree', 'manhattan']"
290,1.0,0.63,"[29, 83, 'distance', 'kd_tree', 'manhattan']"
291,1.0,0.62,"[1, 205, 'uniform', 'kd_tree', 'manhattan']"
292,1.0,0.58,"[35, 1, 'distance', 'ball_tree', 'manhattan']"
293,1.0,0.58,"[37, 268, 'distance', 'kd_tree', 'manhattan']"
294,0.7272058823529411,0.6799999999999999,"[21, 73, 'uniform', 'ball_tree', 'manhattan']"
295,0.5823529411764706,0.53,"[28, 222, 'uniform', 'kd_tree', 'manhattan']"
296,0.0,0.0,"[37, 225, 'uniform', 'kd_tree', 'chebyshev']"
297,1.0,0.53,"[45, 228, 'distance', 'kd_tree', 'manhattan']"
298,1.0,0.73,"[16, 179, 'distance', 'kd_tree', 'chebyshev']"
299,0.0,0.0,"[36, 77, 'uniform', 'kd_tree', 'manhattan']"
300,1.0,0.63,"[32, 109, 'distance', 'kd_tree', 'manhattan']"
301,0.7514705882352941,0.73,"[5, 101, 'uniform', 'brute', 'euclidean']"
302,0.6794117647058824,0.6799999999999999,"[15, 203, 'uniform', 'brute', 'chebyshev']"
303,0.6198529411764706,0.6799999999999999,"[18, 14, 'uniform', 'brute', 'chebyshev']"
304,0.5955882352941175,0.5900000000000001,"[18, 157, 'uniform', 'ball_tree', 'chebyshev']"
305,0.6558823529411766,0.63,"[14, 111, 'uniform', 'ball_tree', 'chebyshev']"
306,0.4985294117647058,0.48,"[24, 181, 'uniform', 'brute', 'chebyshev']"
307,0.7507352941176471,0.73,"[19, 21, 'uniform', 'brute', 'manhattan']"
308,0.6911764705882353,0.67,"[21, 150, 'uniform', 'ball_tree', 'euclidean']"
309,0.738970588235294,0.77,"[15, 47, 'uniform', 'auto', 'manhattan']"
310,0.4617647058823529,0.53,"[30, 99, 'uniform', 'kd_tree', 'manhattan']"
311,0.763235294117647,0.73,"[9, 64, 'uniform', 'kd_tree', 'manhattan']"
312,1.0,0.53,"[41, 300, 'distance', 'kd_tree', 'manhattan']"
313,1.0,0.48,"[50, 26, 'distance', 'kd_tree', 'manhattan']"
314,0.6794117647058824,0.6799999999999999,"[15, 239, 'uniform', 'kd_tree', 'chebyshev']"
315,0.0,0.0,"[34, 121, 'uniform', 'kd_tree', 'manhattan']"
316,0.7036764705882353,0.73,"[9, 125, 'uniform', 'kd_tree', 'chebyshev']"
317,0.7272058823529411,0.73,"[8, 84, 'uniform', 'kd_tree', 'manhattan']"
318,0.7507352941176471,0.73,"[19, 112, 'uniform', 'brute', 'manhattan']"
319,1.0,0.62,"[1, 1, 'uniform', 'brute', 'manhattan']"
320,1.0,0.73,"[22, 256, 'distance', 'ball_tree', 'manhattan']"
321,0.7389705882352942,0.6799999999999999,"[12, 203, 'uniform', 'brute', 'euclidean']"
322,0.7507352941176471,0.73,"[13, 245, 'uniform', 'auto', 'manhattan']"
323,0.6183823529411765,0.58,"[25, 158, 'uniform', 'brute', 'euclidean']"
324,0.8338235294117646,0.73,"[3, 146, 'uniform', 'brute', 'chebyshev']"
325,1.0,0.73,"[22, 106, 'distance', 'brute', 'manhattan']"
326,1.0,0.73,"[21, 222, 'distance', 'brute', 'manhattan']"
327,0.4617647058823529,0.49000000000000005,"[29, 26, 'uniform', 'auto', 'euclidean']"
328,0.775,0.77,"[11, 103, 'uniform', 'kd_tree', 'manhattan']"
329,0.6786764705882352,0.58,"[27, 151, 'uniform', 'brute', 'manhattan']"
330,0.0,0.0,"[42, 199, 'uniform', 'kd_tree', 'manhattan']"
331,0.5823529411764706,0.53,"[28, 54, 'uniform', 'kd_tree', 'manhattan']"
332,0.6801470588235294,0.6799999999999999,"[4, 272, 'uniform', 'brute', 'manhattan']"
333,1.0,0.48,"[50, 143, 'distance', 'ball_tree', 'manhattan']"
334,0.738970588235294,0.73,"[21, 300, 'uniform', 'brute', 'manhattan']"
335,0.6558823529411766,0.63,"[14, 167, 'uniform', 'kd_tree', 'chebyshev']"
336,1.0,0.73,"[9, 67, 'distance', 'kd_tree', 'manhattan']"
337,1.0,0.62,"[1, 54, 'uniform', 'kd_tree', 'manhattan']"
338,1.0,0.58,"[35, 1, 'distance', 'auto', 'manhattan']"
339,0.6801470588235294,0.6799999999999999,"[4, 13, 'uniform', 'brute', 'manhattan']"
340,0.6904411764705882,0.6799999999999999,"[24, 300, 'uniform', 'brute', 'manhattan']"
