,train,test,parameters
38,0.8771388499298738,0.7155797101449275,"[256, 293, 0.21753, 0.1754, 42899, 0.11563, 0.7137, 0.907, 285, 'relu', 'adam', 'invscaling']"
39,0.7198457223001403,0.6387681159420289,"[171, 321, 0.13939, 0.1783, 31659, 0.18075, 0.8229, 0.7156, 234, 'tanh', 'sgd', 'invscaling']"
40,0.4676250584385227,0.47427536231884054,"[243, 334, 0.03662, 0.1039, 1000, 0.32333, 0.0549, 0.444, 264, 'tanh', 'adam', 'invscaling']"
41,0.5517297802711547,0.5518115942028985,"[375, 500, 0.04977, 0.0964, 50000, 0.39317, 0.2258, 0.4958, 282, 'logistic', 'sgd', 'invscaling']"
42,0.7327723235156617,0.6380434782608695,"[397, 133, 0.07992, 0.3103, 47880, 0.48688, 0.3726, 0.6076, 127, 'tanh', 'sgd', 'invscaling']"
43,,,"[284, 261, 0.43658, 0.0, 29339, 0.37988, 0.7807, 0.7206, 103, 'tanh', 'sgd', 'adaptive']"
44,0.5861383824216924,0.5692028985507247,"[207, 1, 0.099, 0.3592, 17238, 0.41999, 0.001, 0.7262, 240, 'tanh', 'sgd', 'invscaling']"
45,0.5130201028517999,0.4996376811594202,"[301, 167, 0.07331, 0.2029, 28428, 0.45709, 0.2087, 0.47, 318, 'identity', 'adam', 'adaptive']"
46,1.0,0.7159420289855072,"[173, 133, 0.15427, 0.1859, 13996, 1e-05, 0.342, 0.3898, 406, 'tanh', 'lbfgs', 'constant']"
47,0.8191444600280505,0.7155797101449275,"[424, 360, 0.16815, 0.2204, 24223, 0.34312, 0.7296, 0.8737, 419, 'relu', 'adam', 'constant']"
48,0.5130201028517999,0.4996376811594203,"[220, 243, 0.08562, 0.2421, 20331, 0.39708, 0.6533, 0.5089, 204, 'logistic', 'adam', 'adaptive']"
49,0.5323749415614774,0.5257246376811594,"[500, 242, 0.14588, 0.1478, 27908, 0.32426, 0.541, 0.3412, 1000, 'tanh', 'adam', 'invscaling']"
50,0.745769050958392,0.689855072463768,"[232, 286, 0.06339, 0.3204, 32322, 0.25118, 0.1406, 0.8303, 422, 'tanh', 'sgd', 'invscaling']"
