,train,test,parameters
70,0.7922811059907834,0.7392546583850932,"[9, 300, 'uniform', 'kd_tree', 'chebyshev']"
71,0.7729262672811059,0.7420289855072464,"[21, 71, 'uniform', 'brute', 'manhattan']"
72,0.7714976958525346,0.7505590062111801,"[28, 186, 'uniform', 'ball_tree', 'manhattan']"
73,1.0,0.742111801242236,"[19, 36, 'distance', 'ball_tree', 'manhattan']"
74,0.7714976958525346,0.7505590062111801,"[28, 157, 'uniform', 'kd_tree', 'manhattan']"
75,0.7636175115207373,0.7448447204968944,"[37, 103, 'uniform', 'kd_tree', 'manhattan']"
76,0.7270711725550436,0.7218633540372672,"[50, 103, 'uniform', 'kd_tree', 'euclidean']"
77,1.0,0.7393788819875776,"[1, 285, 'distance', 'auto', 'euclidean']"
78,1.0,0.7391718426501035,"[25, 1, 'distance', 'kd_tree', 'chebyshev']"
79,0.7650409626216077,0.7419875776397515,"[31, 283, 'uniform', 'kd_tree', 'manhattan']"
80,0.7636175115207373,0.7448447204968944,"[37, 112, 'uniform', 'brute', 'manhattan']"
81,1.0,0.7448861283643893,"[29, 164, 'distance', 'brute', 'chebyshev']"
82,1.0,0.7448447204968944,"[37, 78, 'distance', 'brute', 'manhattan']"
83,0.7621863799283154,0.7448861283643893,"[19, 133, 'uniform', 'kd_tree', 'euclidean']"
84,0.7614592933947772,0.7419875776397515,"[22, 129, 'uniform', 'brute', 'euclidean']"
85,1.0,0.7563561076604555,"[17, 145, 'distance', 'brute', 'euclidean']"
86,0.7786482334869431,0.7535817805383023,"[18, 128, 'uniform', 'kd_tree', 'manhattan']"
87,1.0,0.7765631469979295,"[3, 87, 'distance', 'kd_tree', 'euclidean']"
88,1.0,0.7448447204968944,"[32, 157, 'distance', 'ball_tree', 'manhattan']"
89,0.7442677931387609,0.736231884057971,"[29, 190, 'uniform', 'auto', 'euclidean']"
90,1.0,0.7392546583850932,"[9, 300, 'distance', 'kd_tree', 'chebyshev']"
91,0.7593138760880696,0.7391304347826086,"[24, 101, 'uniform', 'brute', 'euclidean']"
92,1.0,0.72472049689441,"[45, 120, 'distance', 'kd_tree', 'euclidean']"
93,1.0,0.736231884057971,"[31, 76, 'distance', 'ball_tree', 'euclidean']"
94,0.7901280081925244,0.7507246376811594,"[11, 193, 'uniform', 'ball_tree', 'euclidean']"
95,1.0,0.72472049689441,"[50, 88, 'distance', 'ball_tree', 'euclidean']"
96,1.0,0.7448861283643893,"[26, 179, 'distance', 'kd_tree', 'chebyshev']"
97,0.7743522785458269,0.742111801242236,"[17, 163, 'uniform', 'kd_tree', 'manhattan']"
98,1.0,0.733664596273292,"[1, 1, 'distance', 'ball_tree', 'manhattan']"
99,0.7385381464413723,0.7275776397515529,"[40, 284, 'uniform', 'kd_tree', 'euclidean']"
100,0.7414055299539171,0.7333747412008281,"[36, 125, 'uniform', 'auto', 'euclidean']"
101,1.0,0.7449275362318841,"[18, 205, 'distance', 'brute', 'chebyshev']"
102,1.0,0.7908074534161491,"[6, 134, 'distance', 'brute', 'manhattan']"
103,0.7621863799283154,0.7448861283643893,"[19, 148, 'uniform', 'ball_tree', 'euclidean']"
104,1.0,0.7419875776397515,"[31, 129, 'distance', 'auto', 'manhattan']"
105,0.7786584741423451,0.7363146997929607,"[20, 249, 'uniform', 'auto', 'manhattan']"
106,0.7729262672811059,0.7420289855072464,"[21, 243, 'uniform', 'kd_tree', 'manhattan']"
107,0.8681771633384537,0.8021946169772256,"[4, 1, 'uniform', 'kd_tree', 'manhattan']"
108,0.7607501280081925,0.7448447204968944,"[50, 226, 'uniform', 'kd_tree', 'manhattan']"
109,1.0,0.7993788819875777,"[3, 109, 'distance', 'auto', 'manhattan']"
110,0.7808090117767537,0.7420289855072464,"[22, 187, 'uniform', 'kd_tree', 'manhattan']"
111,0.7650409626216077,0.7419875776397515,"[31, 195, 'uniform', 'kd_tree', 'manhattan']"
112,1.0,0.733664596273292,"[1, 234, 'distance', 'brute', 'manhattan']"
113,0.7743522785458269,0.742111801242236,"[17, 194, 'uniform', 'brute', 'manhattan']"
114,1.0,0.7563561076604555,"[13, 167, 'distance', 'kd_tree', 'euclidean']"
115,0.7700665642601127,0.7448861283643893,"[27, 168, 'uniform', 'kd_tree', 'manhattan']"
116,1.0,0.7479089026915113,"[3, 300, 'distance', 'kd_tree', 'chebyshev']"
117,1.0,0.7419461697722567,"[39, 127, 'distance', 'ball_tree', 'manhattan']"
118,0.7392549923195084,0.7304761904761905,"[35, 182, 'uniform', 'brute', 'euclidean']"
119,0.7686328725038403,0.7535403726708074,"[23, 198, 'uniform', 'brute', 'manhattan']"
120,0.7464183307731695,0.736231884057971,"[30, 241, 'uniform', 'brute', 'euclidean']"
121,1.0,0.7449275362318841,"[17, 207, 'distance', 'brute', 'chebyshev']"
122,0.8209139784946237,0.7764803312629399,"[9, 300, 'uniform', 'brute', 'manhattan']"
123,0.7808090117767537,0.7420289855072464,"[22, 176, 'uniform', 'kd_tree', 'manhattan']"
124,1.0,0.7419461697722567,"[41, 233, 'distance', 'kd_tree', 'manhattan']"
125,0.7457014848950332,0.736231884057971,"[32, 12, 'uniform', 'brute', 'euclidean']"
126,1.0,0.7419461697722567,"[41, 35, 'distance', 'kd_tree', 'manhattan']"
127,0.7679134664618535,0.7505590062111801,"[29, 138, 'uniform', 'kd_tree', 'manhattan']"
128,1.0,0.7419875776397515,"[31, 285, 'distance', 'kd_tree', 'manhattan']"
129,1.0,0.7507246376811594,"[13, 172, 'distance', 'kd_tree', 'manhattan']"
130,0.7607501280081925,0.7419875776397515,"[38, 1, 'uniform', 'kd_tree', 'manhattan']"
131,1.0,0.7477018633540372,"[35, 235, 'distance', 'ball_tree', 'manhattan']"
132,1.0,0.7165217391304347,"[1, 188, 'distance', 'brute', 'chebyshev']"
133,0.7578827444956476,0.7449275362318841,"[24, 209, 'uniform', 'brute', 'chebyshev']"
134,1.0,0.7448861283643893,"[27, 85, 'distance', 'brute', 'manhattan']"
135,0.7442677931387609,0.7448861283643893,"[33, 125, 'uniform', 'brute', 'chebyshev']"
136,1.0,0.7593374741200828,"[14, 256, 'distance', 'kd_tree', 'manhattan']"
137,0.7607501280081925,0.7448447204968944,"[50, 223, 'uniform', 'kd_tree', 'manhattan']"
138,1.0,0.7448447204968944,"[49, 126, 'distance', 'auto', 'manhattan']"
139,0.7542985151049668,0.7392132505175983,"[21, 16, 'uniform', 'brute', 'chebyshev']"
140,1.0,0.736231884057971,"[29, 273, 'distance', 'ball_tree', 'euclidean']"
