,train,test,parameters
190,1.0,0.515776397515528,"[833.0726582636906, 0.3441277439568375, 173247.3993394581, 357.0506334154906, 'rbf']"
191,0.4396927803379416,0.4217391304347826,"[548.879718633837, 1e-05, 67913.36558220733, 231.83840177485428, 'poly']"
192,0.4420916538658474,0.43527950310559016,"[309.6724580992417, 0.3960691433999003, 133516.78017039652, 238.02283736118528, 'poly']"
193,0.5979877112135176,0.5593788819875776,"[632.514259762374, 0.2813864803223015, 200000.0, 281.8973467230662, 'poly']"
194,1.0,0.515776397515528,"[443.0887097492796, 0.3784415628447324, 104690.06299812475, 150.61752658365387, 'rbf']"
195,0.5667511520737327,0.6012008281573499,"[340.4631201794482, 0.36593127491702954, 163179.11660410435, 164.74216377863073, 'poly']"
196,1.0,0.515776397515528,"[669.5293935911262, 0.24682762577265982, 123494.29714022011, 175.48417355693272, 'rbf']"
197,1.0,0.515776397515528,"[923.2641058413805, 0.3367009937395056, 7836.872554318457, 257.5893210750831, 'rbf']"
198,1.0,0.515776397515528,"[1000.0, 0.2841299689051761, 174129.38302606237, 89.15764545742283, 'rbf']"
199,1.0,0.515776397515528,"[419.6272393368146, 0.5497628042251406, 156358.41439785354, 74.90305610942787, 'rbf']"
200,0.6220558115719407,0.6522981366459628,"[238.24656559044763, 0.4769657848837857, 158197.70802900923, 169.7227968697321, 'poly']"
201,0.5100281618023553,0.5100207039337474,"[466.80416724267144, 1e-05, 77173.70620854668, 176.28036662514614, 'sigmoid']"
202,1.0,0.515776397515528,"[508.1759510546288, 0.21924948113963863, 78277.01738056213, 234.90746381254087, 'rbf']"
203,0.5286200716845878,0.5243892339544514,"[1.0, 0.8, 100.0, 284.3756445306826, 'poly']"
204,0.9190552995391705,0.8796273291925466,"[801.583905885321, 0.34561208944908045, 85957.43484837165, 0.0001, 'rbf']"
205,1.0,0.515776397515528,"[333.7663869810821, 0.1595414531480358, 200000.0, 187.9804575000495, 'rbf']"
206,1.0,0.515776397515528,"[679.9208786228901, 0.42610141432925513, 122165.46089587173, 196.36532303333237, 'rbf']"
207,1.0,0.515776397515528,"[322.50263263710315, 0.2575741070656621, 123689.78304575017, 192.24157476917026, 'rbf']"
208,1.0,0.515776397515528,"[435.31111420645504, 0.3937348521246926, 123145.87173743294, 206.953386364913, 'rbf']"
209,0.50131592421915,0.4646790890269152,"[547.5124837513024, 0.5550473754793129, 189769.48684256378, 374.35168559305623, 'linear']"
210,0.6203097798259088,0.5760248447204969,"[841.2697262593266, 0.44508323098755276, 159234.45717275163, 500.0, 'poly']"
211,0.6015591397849462,0.6051759834368531,"[365.78635907797167, 0.18371953495877494, 185367.8805265707, 354.5268771506247, 'poly']"
212,1.0,0.515776397515528,"[406.26287768936646, 0.6782238484674993, 167597.61178215343, 192.11656410853115, 'rbf']"
213,1.0,0.515776397515528,"[625.47635843669, 0.3035587973910019, 151669.38992132698, 250.91711931401122, 'rbf']"
214,0.6009779825908858,0.5645548654244307,"[562.4478979591345, 0.6169422618141498, 85431.56989520226, 297.5081589747363, 'poly']"
215,1.0,0.515776397515528,"[388.00378051937616, 0.3830778584330455, 162634.02470704683, 321.0217765054152, 'rbf']"
216,1.0,0.515776397515528,"[144.46604329542197, 0.39904651074824404, 139173.10266394846, 240.96101753043774, 'rbf']"
217,0.5100281618023553,0.5100207039337474,"[1000.0, 0.10643698770777818, 181929.540311246, 401.980331414183, 'sigmoid']"
218,1.0,0.515776397515528,"[211.42532102796295, 0.4373560972291516, 159405.0785339368, 175.05439072758796, 'rbf']"
219,0.4721863799283154,0.46099378881987574,"[564.5492438144307, 0.6446815612308566, 187137.78819301244, 152.3861610817551, 'poly']"
220,1.0,0.515776397515528,"[109.01795544232981, 0.3094971291031931, 92966.42682342896, 275.990663187198, 'rbf']"
221,0.5100281618023553,0.5100207039337474,"[584.4438867568118, 0.8, 110203.56175373112, 142.1186860391532, 'sigmoid']"
222,0.5895161290322581,0.5702277432712215,"[411.1074807115677, 0.14676673788843075, 6764.2670776667155, 241.6458780261844, 'poly']"
223,0.489910394265233,0.49867494824016567,"[97.40296675234231, 0.09412698106921287, 100.0, 274.4919965306432, 'poly']"
224,0.4793087557603687,0.4925879917184265,"[562.2712575051964, 0.577720465106222, 162562.3310839222, 0.0001, 'poly']"
