,train,test,parameters
0,1.0,0.8251345755693581,"[759.6285220856608, 0.6679916488874617, 114873.90829986453, 167.80642866199273, 'poly']"
1,0.9369534050179211,0.8424844720496895,"[452.45326856827467, 0.31926822119999543, 89014.18306634949, 269.2814064305135, 'linear']"
2,1.0,0.5100207039337474,"[500.22284605854196, 0.7477753910863995, 162597.8916059134, 352.12554749116566, 'rbf']"
3,0.5100281618023554,0.5100207039337474,"[102.08492462339696, 0.2654649509764785, 182941.95139517073, 66.78062303192911, 'sigmoid']"
4,1.0,0.8223188405797102,"[839.3016420312688, 0.43113431087502213, 133475.49373632856, 411.8635450076176, 'poly']"
5,0.5100281618023554,0.5100207039337474,"[987.9423812124934, 0.567357677977142, 27848.860842981765, 67.57596441798809, 'sigmoid']"
6,1.0,0.8194616977225673,"[585.5980040088252, 0.44231445048128426, 58914.03850003936, 191.54493190902767, 'poly']"
7,1.0,0.8165631469979295,"[541.5586432251775, 0.6281063614913474, 52325.76901436258, 368.72626258574473, 'poly']"
8,1.0,0.5100207039337474,"[318.00040604273596, 0.7756993193147913, 96428.05335383741, 146.28485197322544, 'rbf']"
9,1.0,0.5100207039337474,"[53.952654092512525, 0.5393986899751946, 141966.62281147114, 376.0101649980916, 'rbf']"
10,1.0,0.828033126293996,"[285.52776016945853, 0.7846349317712761, 66408.25812841496, 438.17453354668635, 'poly']"
11,0.5100281618023554,0.5100207039337474,"[921.7974290507773, 0.6780838734078234, 4349.638916484675, 285.4536663325223, 'sigmoid']"
12,0.5100281618023554,0.5100207039337474,"[321.0512502861823, 0.14340496799711144, 54906.40940152971, 207.18305500847555, 'sigmoid']"
13,1.0,0.5100207039337474,"[259.870737194383, 0.1043345137035283, 6798.165370242608, 133.65301925002782, 'rbf']"
14,1.0,0.8194616977225673,"[424.0722038652267, 0.08950946909070326, 164271.13282805876, 351.6137153533823, 'poly']"
15,1.0,0.5100207039337474,"[852.6132851447857, 0.748971524517407, 126382.20014068802, 298.9426347117411, 'rbf']"
16,0.9254992319508449,0.8538302277432711,"[91.42216389058419, 0.36707475986058963, 135857.48043349633, 192.6392621437526, 'linear']"
17,1.0,0.5100207039337474,"[450.0437939454783, 0.0014529507236876156, 179100.4706310981, 440.1734171995439, 'rbf']"
18,0.9426856118791601,0.8338302277432712,"[682.7489919151681, 0.36635192537542766, 148783.7747271494, 240.4705037922762, 'linear']"
19,1.0,0.8165631469979295,"[680.0922882168607, 0.2886655012690911, 126508.70687128509, 223.19014398675793, 'poly']"
20,1.0,0.5100207039337474,"[1.0, 1e-05, 67816.88222304013, 266.00239658275024, 'rbf']"
21,1.0,0.8137060041407868,"[534.9447854182087, 0.331880152258362, 30999.24290819428, 304.02223223219795, 'poly']"
22,0.7808141321044546,0.7620289855072464,"[771.7954951290526, 0.4396985324346916, 72494.42091393055, 0.0001, 'rbf']"
23,0.8725012800819252,0.7849689440993789,"[670.3387351058934, 0.3268175075020729, 100.0, 133.1626302210307, 'poly']"
